SK_ID_CURR,TARGET
259698,0
185879,1
439407,0
354967,0
407958,0
200495,0
119246,0
456041,0
346578,0
164252,0
396179,0
213449,0
141066,0
363442,1
195248,0
333361,0
319797,0
349503,0
215440,0
238006,0
109717,0
191700,0
210531,0
284784,1
158896,0
432032,0
298992,0
385806,0
394831,0
128479,0
347566,0
117328,0
218802,0
197922,0
196470,0
114257,0
198771,0
204675,0
264883,0
246629,0
282927,0
343030,0
140633,0
323992,0
401130,0
126806,0
122604,0
171199,0
183242,0
330413,0
344326,0
203764,0
257543,0
231949,1
245650,0
180822,0
317912,0
354962,0
107842,0
253058,0
247302,0
446079,0
345603,0
214208,0
434969,0
407988,0
429920,0
292660,0
455605,0
362821,0
404252,0
123610,0
397969,0
230664,1
175241,0
434361,0
292045,0
304339,0
197980,1
197132,0
375049,0
118771,0
262137,0
190116,0
406854,0
173480,0
234937,0
418483,0
382982,0
144271,0
408021,0
256872,0
262510,0
394042,0
128082,0
386087,1
155721,0
397487,0
397606,0
151358,0
119928,0
416710,0
432251,0
283831,0
167023,0
404968,0
127248,0
382837,0
230855,0
276902,0
364370,0
105387,0
135441,0
203404,1
274195,0
369091,0
401242,0
350514,0
212559,0
419478,0
388312,0
159305,0
389125,0
319275,0
261218,0
404117,0
298270,0
116774,0
391044,0
100669,0
101895,0
370029,0
322782,0
273964,0
224806,0
152895,0
108960,0
401330,0
188473,0
133683,0
202502,0
233124,0
204489,0
328015,0
311356,0
117277,1
266068,0
214222,0
364216,0
248298,0
178955,0
418635,0
198591,0
393719,0
246790,0
140366,0
320863,0
235430,0
322363,0
297078,0
383403,0
326339,0
405026,0
323479,0
268722,0
437572,0
406474,0
218586,0
392022,0
390017,0
269918,0
358561,0
314720,0
257189,0
200479,0
440273,0
362733,0
270380,0
415987,0
239805,0
397009,1
151309,0
454899,0
281557,0
341528,1
188283,0
252335,0
428254,0
170560,1
231234,0
364570,0
164093,0
180338,0
334116,1
157599,0
325494,0
373866,0
192017,0
345394,0
315611,0
415455,0
297991,0
418052,0
316984,0
320705,0
195305,0
285186,0
102511,0
361832,0
313531,0
313387,0
182933,0
344465,0
210874,0
175318,0
355751,0
153936,0
351807,0
328010,0
307034,0
163113,0
434066,0
309454,0
200000,0
356186,0
447440,0
121811,0
364613,0
270433,0
433045,1
200967,0
210800,0
366932,0
136290,0
306071,0
353326,0
326654,0
321339,0
256522,0
191501,0
269851,0
371377,0
454115,1
440447,0
239851,0
112760,0
101871,1
452918,1
321816,0
148401,0
384437,0
256559,0
302031,0
217099,0
173527,0
240754,0
205200,0
116501,0
283061,0
402197,0
157366,0
445604,1
435084,0
402189,0
117961,0
312061,0
346306,0
328440,0
362737,0
115896,0
318705,0
369210,0
425557,0
117088,0
157602,0
236255,0
286325,0
344218,0
385888,0
386734,0
321539,0
341193,0
163978,0
412469,0
277458,0
343709,0
395785,0
368613,0
402518,1
124508,0
313303,0
388030,0
314704,0
378223,0
315751,0
440067,1
434994,0
129672,0
168640,0
435690,0
101785,0
246342,1
205324,0
232734,0
432421,0
176219,0
427940,0
381537,0
152211,0
250883,0
182069,0
413445,0
334338,0
195093,0
282103,1
164743,1
364806,0
238115,0
220966,0
338821,1
172090,0
179044,0
161430,0
429057,0
281784,0
120000,0
441927,0
421883,0
359914,0
339611,0
218180,0
370166,0
176473,1
125734,0
286449,0
256730,0
227071,0
394274,0
235155,0
397028,0
168702,0
220215,0
156697,0
132351,0
192651,0
318568,0
321405,0
432358,0
289031,0
352455,0
350234,0
230539,0
164317,0
243246,0
285627,0
174087,0
104660,0
420319,0
235650,0
386947,0
253992,1
411285,0
281084,1
132527,0
230382,0
122556,0
202525,1
220149,0
152235,0
337960,0
200794,0
426647,0
411931,0
257800,0
104886,0
441015,0
419397,0
300695,0
288498,0
135174,0
172884,0
312481,0
433001,1
418500,0
140505,0
187758,0
114184,0
344247,0
453331,0
239789,0
453163,0
173058,0
131648,0
200021,0
265455,0
106885,0
320770,0
119931,0
148583,0
258311,0
308505,0
445900,0
292642,1
305083,0
269173,0
405655,0
420125,0
408136,0
216182,0
298611,0
306718,0
264091,0
252706,0
447859,1
343624,0
320232,0
207653,0
315292,0
243654,0
396687,0
294038,1
223245,0
379687,0
416209,0
320117,0
319896,0
229116,0
329854,0
209487,0
455488,0
283291,0
298484,0
106112,0
170439,0
307850,0
321147,0
109967,1
433399,0
262614,0
281601,1
268730,0
391716,0
322722,0
146267,0
169671,0
337760,0
423241,0
451668,0
306542,0
164684,0
120436,0
192245,0
398200,0
195930,0
188379,0
371629,0
153679,0
240539,1
391155,0
390084,0
225574,0
174984,0
128148,0
236666,0
342032,1
266982,0
245686,0
138083,0
245505,0
208669,0
314561,0
209812,0
391822,0
450103,0
319742,0
183510,0
340395,0
178708,1
248778,0
183092,0
381385,0
203578,0
330345,0
183693,0
424305,0
342021,0
321941,0
217219,0
105105,0
372941,0
385811,0
375945,0
294562,0
233296,0
191453,0
367552,0
211667,0
403529,1
306240,0
344569,0
345040,0
415611,1
131391,0
400480,0
198154,0
135831,0
174001,0
183247,0
275784,0
315005,0
307237,0
282564,0
158602,0
443056,0
157756,0
414731,0
244153,0
340242,0
251463,0
406203,0
444939,0
354816,0
154658,0
446259,0
418797,0
112445,0
426129,1
227520,0
133108,0
249828,0
432704,0
376182,0
173638,0
190770,0
417030,0
233543,0
178139,0
444233,0
207927,0
346310,0
276374,0
216665,0
399604,0
341459,0
284721,0
429559,0
327893,0
104746,0
249886,0
199441,0
112142,0
306946,0
422345,0
296996,0
357168,0
387993,0
143562,1
173026,0
246446,1
396385,0
173437,0
431622,0
246162,0
348768,0
329664,0
331095,0
329278,0
407138,0
240426,0
168222,0
107456,0
387061,0
169486,0
239690,0
268699,0
386377,0
194007,0
110199,0
304848,0
376984,0
363036,0
127659,0
369882,0
440492,1
288274,0
221179,0
227519,0
146920,0
452803,0
294524,0
113650,0
371108,0
409141,0
275358,0
319016,0
434777,0
383523,0
246391,0
104048,0
168900,0
162519,0
344070,0
393675,0
381111,0
365277,1
418401,0
242682,0
164904,0
405350,0
129870,0
308551,0
203103,0
371691,0
294198,0
363288,0
211835,0
165312,0
270426,0
285923,0
210411,0
111915,1
416915,0
161007,0
327023,0
443082,0
431616,0
427719,1
385677,0
242696,0
402584,0
291768,1
108297,0
199702,0
117119,0
188834,0
141865,0
131919,1
116810,0
250041,0
237444,0
227277,0
328728,0
322379,0
404717,0
354889,0
113336,0
386672,0
272786,0
114426,0
418167,1
352736,0
446097,0
428808,0
320607,0
318229,0
288862,0
207689,0
164674,0
161005,0
303239,0
100852,0
176660,0
314623,0
433514,0
394188,0
145468,0
162283,0
225806,0
114969,0
175391,0
101260,0
375617,0
206373,0
436814,0
216426,0
334863,0
162342,1
376414,0
448776,0
374489,0
450466,0
389720,0
266877,0
230998,0
398584,0
125599,0
430261,0
356982,0
124301,0
113948,0
214675,0
324392,0
406453,0
164630,0
299364,0
377796,0
426266,0
205402,0
326607,0
262983,0
399774,0
427385,0
155869,0
380523,0
213541,0
428430,0
130026,0
434339,0
351940,0
244259,0
180642,0
416633,0
209506,0
283349,0
162370,0
142656,0
230749,0
176748,0
394597,0
343100,1
323721,0
187627,0
355690,0
237382,1
432772,0
329145,0
155622,0
197794,0
229079,0
233813,0
102782,0
380438,0
360122,0
280997,0
390177,0
178529,0
390868,0
364742,1
211880,0
235730,0
199464,0
139641,0
253437,0
275822,0
263914,0
374924,0
445112,0
310839,0
319436,0
175623,0
280273,0
147012,0
175037,0
283399,0
282383,0
207068,0
393186,0
310852,0
296529,0
248803,1
116001,0
173551,0
240274,0
401777,0
133618,1
293387,0
136872,0
228200,0
367943,0
383058,0
401127,0
335587,0
395886,0
238725,1
159168,1
328785,0
244478,0
182904,0
375125,0
123462,0
416969,0
279891,0
231421,0
339746,0
256478,0
443992,0
433397,0
335800,0
443139,0
387484,0
452206,0
180771,0
134575,0
367536,0
259133,0
166436,0
261306,0
400257,0
370369,0
256611,0
193082,0
416954,0
367850,0
304263,0
363450,0
280870,0
259169,1
111481,0
260305,0
274255,0
246388,0
271982,0
392745,0
343761,0
249666,0
252484,0
377842,0
320643,0
297800,0
164876,0
449119,0
116904,0
329394,0
449935,0
175011,0
142002,0
191941,0
306404,1
183499,0
320813,0
171372,0
437274,0
395678,0
368011,1
105118,0
235663,0
412167,0
103693,0
314320,0
168382,0
169211,0
162090,0
129680,0
167741,0
338533,1
384901,0
427473,0
210199,0
361482,0
109780,0
342371,0
284460,0
286193,0
335992,0
334090,0
221316,0
142858,1
283854,0
245043,0
220728,0
143744,0
405939,0
451117,0
400599,0
312722,0
218622,0
406838,0
320415,0
109783,0
423092,0
343361,0
328085,0
361675,0
142731,0
439693,0
131244,0
185794,0
125532,0
257229,0
343034,1
138078,0
442416,0
384891,1
236513,0
410833,0
403751,0
170085,0
199184,0
339618,0
214135,0
197226,0
383668,0
151996,0
271552,0
446124,0
362273,0
181123,0
131175,0
332637,0
159823,0
412298,0
400297,0
233242,0
115682,0
118779,0
222373,0
308729,0
281138,0
112363,0
452371,0
412960,0
106962,0
354551,0
144831,0
455950,0
218013,0
253834,0
263215,0
299773,0
109725,0
146563,1
239041,0
352620,0
408835,0
436390,1
284313,0
135948,0
400118,0
424147,0
259071,0
344767,1
444994,0
444199,0
165052,0
325576,0
116130,0
209736,0
157341,0
400671,0
236306,0
331960,0
447778,1
248758,0
439023,0
408000,0
197740,0
211130,0
261752,0
292905,0
225234,0
347113,0
252749,0
104457,0
229669,0
441807,0
145581,1
175571,0
134607,0
341676,0
244963,0
273797,0
182253,0
257954,0
224102,0
110511,0
270675,0
236444,0
182640,0
242140,0
290721,0
287924,1
159978,0
339247,0
100556,0
292876,0
322130,0
280540,0
129164,0
199620,0
244699,0
283767,0
253046,0
198248,0
219606,0
287812,0
366833,0
297658,0
448927,0
124827,0
206939,0
272782,0
171062,0
123786,0
419782,0
286095,0
443137,0
240237,0
263716,0
367878,0
454662,0
101234,0
344197,0
312107,1
161917,0
209799,1
286921,0
300944,0
205439,0
116369,0
120752,0
425591,0
318887,1
247940,0
231412,0
100346,0
223780,0
290969,0
208462,1
218785,0
385205,0
439136,0
359005,0
360200,1
103680,0
307559,0
204880,0
427571,0
156516,0
435674,0
371324,0
206531,0
307584,0
157559,1
405420,0
290908,0
130481,0
384800,1
352995,0
318863,0
399102,0
210159,0
215964,0
200113,0
265248,0
426921,0
371480,0
393145,0
297271,0
162946,0
202934,0
266830,0
310687,0
164022,0
264495,0
207542,0
273868,0
412648,0
223392,1
380203,0
129071,0
455393,0
127201,0
351824,0
299058,0
301159,0
428684,0
265362,0
402737,0
396968,0
162074,0
419329,0
149849,1
232788,0
447432,0
286847,0
411560,0
385680,0
202694,0
317655,0
123050,1
224442,0
156991,0
391700,1
319431,0
251321,0
317409,0
300694,0
355982,0
346900,0
188823,0
446997,0
265921,0
265672,0
381233,0
215147,0
299390,0
328060,1
159152,0
280314,0
348206,0
178990,0
357670,0
196370,0
126824,0
231475,0
106111,0
348164,0
401084,0
129693,0
394784,0
453995,0
423440,0
106014,0
240209,0
449931,0
260144,0
123747,1
455128,0
368648,0
342470,0
373361,0
388081,0
333604,0
386428,0
262105,0
442173,0
426779,0
345855,0
351118,0
382561,0
259665,0
368958,0
174213,0
365452,0
402516,0
255949,0
226103,0
202647,1
301803,0
273115,0
157686,0
328904,1
419045,1
374235,0
311154,0
182298,0
281670,0
148866,1
381578,0
409393,0
184026,0
366004,0
317708,0
437863,0
118434,1
400906,0
393723,0
157665,0
382766,0
390373,0
347322,0
220489,0
351332,0
240974,0
343693,0
428646,0
215232,0
364348,0
239160,0
381602,0
347366,0
210970,0
209728,0
183912,0
234820,0
160323,0
265996,1
430328,0
124840,0
164024,0
117521,0
437679,0
298337,0
171535,0
349710,0
136943,0
135442,1
174628,0
422416,0
246346,0
331825,0
369987,0
255447,0
203976,0
276564,0
438531,0
189565,0
345163,0
160223,0
159164,0
333453,1
154497,1
403870,1
328862,0
255821,0
164200,0
211169,1
283207,0
290707,1
374425,0
327853,0
323574,0
446346,0
390810,0
114890,0
108200,0
126726,0
349414,0
380599,0
426983,0
383388,1
233205,0
314728,0
294261,0
197858,0
128705,0
393261,1
381392,0
152394,0
201177,0
251098,0
412830,0
212192,0
117013,0
400995,0
345407,0
236802,0
124792,0
232333,0
429660,0
128245,0
399984,0
170176,0
401898,0
387912,0
386733,0
340957,0
150772,0
223825,1
205369,0
275445,0
432214,0
191000,0
403045,0
325652,0
134342,0
392380,0
392133,0
261852,0
117504,1
351112,0
198442,0
195310,0
223404,0
236604,0
426287,0
207078,0
227034,0
186368,0
237548,0
369374,0
105723,0
304722,0
260540,0
430153,0
283109,0
272128,0
390396,0
117831,0
305446,0
252204,0
272918,0
402388,0
148922,0
284209,0
314832,0
254489,0
398720,0
350461,0
315317,0
221990,0
146281,0
153053,0
263258,0
145545,0
217803,0
410156,0
321210,0
341291,0
228192,0
387237,0
122659,0
376229,0
340515,0
371373,0
453307,1
202417,0
193043,0
180146,1
152412,0
166044,0
258587,0
208729,0
162141,0
344976,0
355755,0
406574,0
360156,0
172591,0
111188,0
415282,1
230743,0
155488,0
357328,0
412328,0
134116,0
345016,0
318047,0
200646,0
288398,0
353619,0
413966,0
260951,0
351479,0
222363,0
141866,0
318035,0
335803,0
208930,0
183759,1
188629,0
263423,0
352800,0
233073,1
169134,0
287892,0
200712,0
326321,0
232902,0
387756,0
193886,0
307084,1
447557,0
391544,0
245763,0
340118,0
329290,0
244803,0
317596,0
419544,0
251038,0
180104,0
237967,0
352480,0
297791,0
249766,0
329301,0
354826,0
262815,0
319967,0
233101,0
223813,0
199265,1
373177,1
215680,0
455203,0
246698,0
322723,0
243478,0
231101,0
106049,0
196021,0
121593,0
162529,0
276166,1
324447,0
202520,0
324511,0
135916,0
346551,0
445923,0
406998,1
371825,0
153533,0
442993,0
320665,0
309684,1
377836,0
324242,0
268176,0
245806,0
248393,0
343663,0
288143,0
357957,0
104530,0
404094,0
336921,1
224487,0
200403,0
433475,0
267764,0
150970,0
378738,0
242545,0
179562,0
399899,0
155151,0
210058,0
430951,0
248299,0
424601,0
106811,0
434758,0
395536,0
239015,0
218806,0
126540,0
428594,0
125402,0
305558,0
130881,0
355958,0
161626,0
178796,0
266769,0
302057,0
305433,0
320105,0
167487,0
113968,0
431482,0
264402,1
137136,0
311000,0
453024,0
164866,0
392478,0
148265,0
179052,0
342069,1
129224,0
187156,1
334287,0
288242,0
231911,0
286437,0
251758,0
181304,0
249741,1
112935,0
111653,0
247273,0
236298,0
454184,1
207970,0
324675,0
427904,0
119635,0
345727,0
170553,0
135242,0
243202,0
420045,0
250000,0
406242,0
108234,0
273871,0
449632,0
191593,0
148313,0
422037,0
310798,1
426835,0
149424,0
319750,0
274040,0
354453,0
445782,1
362949,0
112747,0
446333,1
224327,1
260838,0
106265,0
368148,0
319253,0
320337,0
179505,0
203053,0
315824,0
225216,0
206289,0
241936,0
376545,0
107614,0
320394,0
394994,0
129455,0
181258,0
155229,0
425982,0
384684,0
436723,0
303864,0
449969,0
269081,0
442069,0
398608,0
380949,0
112282,0
101029,0
420832,0
143091,0
142258,0
303586,0
197936,0
332550,0
142194,1
303952,0
279231,0
299746,0
346540,0
289489,0
395375,0
406229,0
300281,0
421474,0
358455,0
418997,0
331872,0
402065,0
362545,0
114849,0
405300,0
414576,0
181489,0
434025,0
333790,0
291367,0
364103,0
373441,0
384074,0
352091,0
165914,0
276162,0
100583,0
389868,0
255701,0
350407,0
169583,0
213445,1
158980,0
351185,0
405772,0
121694,0
171106,1
247079,0
168849,0
342941,0
181996,1
275268,1
174500,0
124703,0
345757,0
139480,0
366391,0
222217,0
273231,0
142055,0
150824,0
436605,0
285449,0
413869,0
271408,0
318372,0
247973,0
290787,0
325356,0
287780,0
259181,0
235802,0
328299,0
365517,1
392459,0
362195,0
291043,1
145949,0
404257,0
341581,0
101861,0
131555,0
119156,0
391673,1
358620,1
405580,0
346652,0
125887,0
268209,0
404146,0
303317,0
199228,0
348953,0
257512,0
231139,0
349340,0
175950,1
358784,0
321530,0
309709,0
382445,0
384042,0
378855,0
390649,0
429518,0
326371,0
313502,0
101316,0
250077,0
115300,0
366137,0
415348,1
194343,0
171926,0
314310,0
192689,0
397407,0
395979,0
161588,0
245375,1
300691,0
250959,0
413788,0
377039,1
260713,0
296306,0
447995,0
233008,1
135945,0
102196,0
227004,0
280054,0
118488,0
392188,0
449235,0
443127,0
280480,0
154550,0
246888,0
343824,0
182665,0
165079,0
371630,0
290047,0
445055,0
161495,0
152566,0
113613,0
306500,1
361042,0
300072,0
451439,0
269129,0
215905,0
244206,0
387405,0
382718,0
441605,0
117772,0
134009,0
424578,0
359894,0
373639,0
142352,0
178558,0
422459,0
452031,0
152359,0
177628,0
406062,0
183253,0
229099,0
404908,0
341017,0
151709,0
442240,0
207069,1
247020,0
159096,0
301217,0
369250,0
114369,0
254667,0
264636,0
323886,0
380661,0
307234,0
366651,0
267013,0
416398,1
240869,0
447224,0
329237,0
425142,0
256570,0
167415,0
374289,0
117264,0
296366,0
381541,0
185162,0
160231,0
311490,1
222344,0
365723,0
364239,1
175903,0
319361,0
407258,0
104927,0
193640,0
305942,0
180409,0
392661,0
317471,0
415385,0
245654,0
398130,0
154087,0
209229,0
194377,0
414451,0
339009,0
354630,0
322674,0
212398,0
246682,0
366310,0
286005,0
116146,0
194094,0
281810,0
255012,0
351036,0
436054,0
239181,0
173176,0
410781,0
149724,1
138601,0
107353,0
299245,0
396152,0
156272,0
112181,0
198071,0
281097,1
124445,0
378212,0
157398,0
357213,0
109141,0
446769,0
240349,1
429635,0
177616,0
256583,0
313128,0
137956,0
242855,1
135034,0
387283,0
251995,1
138509,0
256971,0
207316,0
203493,1
330117,0
455454,0
198594,0
101048,0
160735,0
170512,0
122073,0
288702,0
218428,0
146505,0
150588,0
411271,0
420813,0
342465,0
239607,0
104380,0
328039,0
428744,0
434201,0
300760,0
154687,0
259964,0
124199,0
440399,0
235949,0
373522,0
262765,0
261884,0
244591,0
299344,0
390108,0
400040,0
247093,1
408220,0
400739,0
390974,0
142421,0
427230,0
303826,0
322305,0
151384,1
295858,1
317310,0
129547,0
449327,0
404426,0
417569,0
181966,0
323971,0
159288,0
353200,0
282394,0
307939,1
315643,0
402009,0
402033,0
225004,0
263606,0
397098,0
262061,0
139959,0
273037,0
337925,0
259733,0
207245,0
325777,0
440027,0
380188,0
209219,0
362624,0
376972,0
423379,0
323510,0
245694,0
196653,1
224015,0
257235,0
213539,0
206608,0
301418,1
387822,0
227564,0
396302,0
406817,0
282466,0
336204,1
280566,0
334962,0
283703,0
325349,1
368719,0
118523,0
171316,0
337165,0
215511,0
431257,0
376567,0
225337,0
278340,0
252401,0
181605,0
120278,0
332442,0
136731,0
263179,0
450563,0
214942,0
416572,0
332258,0
344341,1
121070,1
329682,0
105264,0
180990,0
183635,0
372482,0
450013,0
236693,1
430470,0
345065,0
261648,0
238678,0
249535,0
292317,0
282353,0
155102,0
270016,0
288426,1
179521,1
155341,1
326192,0
217408,0
254184,0
141848,0
175544,0
431783,0
377746,0
269486,0
393748,0
331276,0
404389,0
204991,0
441570,0
141261,0
107432,0
198822,0
298779,0
450787,0
436645,0
361678,1
253073,0
346749,0
207491,0
143123,0
406349,0
440719,0
103979,1
239620,1
233039,1
436987,0
408836,0
293428,0
446955,0
190204,0
103723,0
266437,0
178477,0
456228,0
202388,1
109632,0
185989,0
141284,0
395240,0
447721,0
310552,1
218408,0
213725,0
141985,0
187840,0
264245,0
417027,0
321948,0
146244,0
231126,0
414476,1
407267,0
415617,0
360215,0
219197,0
386770,0
131051,0
273278,0
272151,0
218263,1
444919,1
262494,0
372974,0
298339,0
278296,0
168566,0
387031,0
310679,0
267186,0
345423,0
441946,0
407207,0
420091,1
269233,0
301314,0
286448,0
228243,0
339131,0
213442,0
430104,0
188831,0
426096,0
439865,1
129014,0
319704,0
381501,0
125755,0
225202,1
159893,0
445378,0
295243,0
216215,0
290359,0
280654,0
387804,0
244597,1
385198,1
312876,0
427300,0
326935,0
429387,0
295360,0
344103,0
264966,0
255450,0
427445,0
252379,0
199529,0
233343,0
346337,0
312937,1
257114,1
347541,0
370313,0
391802,0
248723,0
450505,0
170729,0
397524,0
433323,0
290189,0
278820,0
131861,0
415269,0
174191,1
134808,0
315345,0
192604,0
270811,0
330571,0
295747,0
396641,0
222050,0
352649,0
314253,0
106576,0
390694,0
404416,0
269541,0
100840,1
191915,0
355894,0
259757,0
252871,0
130530,0
351876,0
131721,0
148774,0
282835,0
440844,0
314530,1
401452,0
165078,0
428845,0
142672,0
386942,0
296576,0
153041,0
136310,0
430162,0
380726,0
445031,0
135352,0
330441,0
123098,0
339179,0
196966,0
359581,0
263138,0
243366,0
110516,0
146688,0
341027,0
383526,0
273869,0
443573,0
438499,0
383459,0
254249,0
429433,0
297236,0
231328,0
348694,0
132503,0
431936,0
230643,0
325469,1
406981,0
147760,0
339555,0
186637,0
271734,0
254423,1
409258,0
455921,0
243934,0
197172,0
431103,0
441172,0
409142,0
437504,0
199299,0
442892,0
101012,0
306683,0
373823,0
301475,1
133324,0
104827,1
421151,0
400156,0
434152,0
292986,0
147559,0
293564,0
379305,0
398653,0
136212,0
124395,0
168557,0
426080,0
132368,0
114139,0
267056,0
141947,0
276801,0
175831,0
407549,0
365522,0
352621,1
368171,0
324830,0
274973,0
188685,0
268464,0
365889,0
317235,0
223621,0
384630,0
319378,0
409614,0
350702,1
409768,0
198697,0
339750,0
322387,0
419001,0
382308,0
370337,0
276791,0
275629,0
260829,0
124568,1
161636,0
271425,0
360843,0
386728,0
250926,0
348828,0
253770,1
204122,0
362534,0
266910,0
134659,0
351935,0
347412,1
231349,1
454635,0
174418,0
288118,0
162559,0
258170,1
444124,0
140277,0
106569,0
320446,0
194849,0
251511,0
227096,0
199796,0
191882,0
400355,0
259591,1
271433,0
242091,0
174764,0
213052,0
387308,0
411312,0
366734,0
162274,0
155063,1
163807,0
313442,0
230554,0
291657,0
267358,0
332610,0
310789,0
294910,1
198513,0
381775,0
220854,0
320547,0
240757,1
212454,0
454039,0
414456,0
246868,0
418229,0
220302,0
334399,0
137345,0
405658,0
223476,0
443068,0
333052,0
368827,0
423475,0
422241,0
203289,0
423921,0
107431,0
242086,0
304283,0
173122,0
173191,0
196733,0
429804,1
377413,0
189399,1
300191,0
289226,0
181759,0
351870,0
390463,0
388723,0
115515,0
452324,0
233293,0
203670,0
221701,0
122945,1
156127,0
449271,0
401138,0
359213,0
350668,0
410478,0
438675,0
405453,0
364385,0
201576,0
438040,1
331354,0
374187,0
372748,0
319047,0
162723,0
245760,0
241319,0
228272,0
291140,0
403309,0
411105,0
213803,0
414036,0
437593,0
164769,0
369177,1
444850,0
444141,0
265275,1
292212,0
291786,0
212872,0
445008,0
264200,0
168356,0
439428,1
383508,0
179570,0
282571,0
231812,0
341776,0
342832,0
248367,0
252083,0
275412,0
128685,1
183401,0
317114,0
336297,0
417498,0
302554,0
264181,0
354459,0
278481,0
120005,0
348239,0
303718,0
120060,0
220835,0
268361,0
406325,0
229785,0
282182,0
204103,0
135722,0
189613,0
143434,0
429025,0
440983,0
349290,0
304127,0
309073,0
374515,0
165006,0
117865,0
129203,1
454467,0
317868,0
250369,0
424866,0
381784,0
345772,0
103378,0
244198,0
234569,0
193227,1
266119,0
296408,0
100684,0
133194,1
130675,0
369930,0
388268,0
352698,1
329869,0
366020,0
291624,0
116808,0
268775,0
352681,1
426611,0
315175,0
112518,1
410098,0
164617,0
384394,0
428088,1
166072,0
110137,0
452113,0
393915,1
216127,0
385887,0
316239,0
381355,0
335529,0
351919,0
164946,0
105003,0
425673,1
209355,0
129710,0
415726,0
118069,0
318442,0
102986,0
175924,0
364061,1
412606,0
453275,0
346722,0
205100,0
157369,0
298934,0
292482,0
382002,0
244367,0
281197,0
443497,0
438053,0
112905,0
182600,0
449718,0
290603,0
368850,0
224130,0
311750,1
442390,0
405067,0
153061,0
333107,0
272265,0
264328,0
371228,0
325911,0
451491,0
172707,0
407085,1
291453,0
290637,0
328955,0
187398,0
282648,0
313007,0
455324,0
328693,0
366517,0
181724,0
112246,0
277484,0
434172,0
131439,0
243881,0
310291,0
188380,0
215600,0
243029,0
425466,0
268675,0
441491,0
188071,0
130132,0
257925,0
261317,0
273097,0
277334,1
168711,0
110318,0
210270,0
449842,1
141029,0
367300,0
281440,0
377373,0
424298,0
163976,0
215373,0
316541,0
359962,1
187044,1
208293,0
250078,0
442963,0
248981,0
126211,0
325798,0
301946,0
402905,0
321318,0
223695,0
171455,0
161883,0
163585,0
100619,0
217031,0
275398,0
442345,0
247322,0
116199,0
440417,0
339498,0
139596,0
158286,0
336616,0
374890,0
114078,0
109063,0
210658,0
428795,0
363966,0
129103,0
407431,0
216922,0
444587,0
430543,0
125095,1
248588,0
331012,0
345447,0
224815,0
307448,0
164920,0
301667,0
419903,0
188682,0
107479,0
110660,0
330752,0
236858,0
378635,0
443248,0
109643,0
390010,0
238395,0
300603,0
346574,0
414450,1
192716,0
299639,0
286125,0
179397,0
351576,0
312868,0
263932,0
327292,1
445147,0
340959,0
104993,0
341010,0
190446,0
258183,0
254729,0
284727,0
450737,0
340401,1
373365,0
401043,0
158043,0
288243,0
208683,0
359699,0
245017,0
114314,0
212507,0
350329,0
358446,0
404105,0
230513,1
238647,1
337365,0
403341,1
383924,0
417377,0
121664,0
303147,0
388871,1
115604,0
331454,0
385303,0
299749,0
117985,0
389698,0
137539,0
101975,0
305344,0
193855,0
375066,0
428161,0
106879,0
230146,0
170961,0
198768,0
258277,0
393392,0
281922,0
432802,0
168665,0
163867,0
322051,0
245276,0
238389,0
409598,0
135685,0
126217,0
147520,1
272083,0
119315,0
397987,1
187312,0
358389,0
435059,0
256951,0
140935,0
138825,0
109998,0
203260,0
360017,0
320022,0
272041,0
121625,0
224338,0
378254,0
296325,0
179103,0
445809,0
174164,0
337851,0
333876,0
173063,0
229241,0
315514,0
232496,0
240333,0
447201,0
286409,0
173854,0
257424,0
262694,1
290064,0
316726,0
367493,1
267425,0
261538,0
110160,0
327492,1
319156,0
263704,1
294438,0
292823,0
235121,0
126492,0
272063,0
378507,0
376174,0
318244,0
452993,1
328488,0
120926,0
330916,0
327970,0
315795,1
394633,0
438414,0
414438,0
266916,0
177898,0
158860,1
370704,0
418714,0
327511,0
403829,0
336773,0
240258,0
397316,0
272348,1
437008,0
189135,0
127368,0
136970,0
409998,0
369100,0
307402,0
250274,0
146800,0
152937,0
181241,0
276601,0
204305,0
109146,0
100599,0
400961,0
119612,0
185570,1
437080,0
237922,0
197026,0
299065,0
172089,1
331277,0
220630,0
261504,0
143011,0
412774,0
315817,0
341280,0
403644,0
222304,0
206599,0
387420,0
453095,0
374493,0
234807,0
209287,0
133765,0
318414,0
315351,1
351552,0
392427,0
273377,0
233671,0
238861,1
418442,1
153210,1
209949,0
165420,0
164671,0
455140,0
125633,0
326992,0
453738,0
297564,0
115951,0
189620,0
453540,0
424304,0
101300,1
124857,0
242316,0
172141,0
243432,1
322562,0
358112,0
353216,0
414277,0
210179,0
406202,0
215398,0
361573,0
268838,1
138291,0
215732,0
132146,0
363874,0
192346,0
401779,0
397096,0
416388,0
243629,0
323737,0
419740,0
385075,0
421451,0
292223,0
276838,0
238819,1
235789,0
452234,0
122805,0
423193,0
394886,0
326727,0
306328,0
411891,0
120804,0
140019,0
231053,0
339853,0
245508,0
214972,0
362719,0
370832,0
257127,0
215038,0
454093,0
175738,0
254738,0
392766,0
443571,0
308571,1
312914,0
446422,0
367583,0
188651,0
221624,0
347281,0
432045,0
419091,0
328719,0
180644,0
112190,0
237433,0
337567,0
324988,0
393951,0
115577,0
284699,0
118339,0
342375,0
140439,0
439410,0
313425,0
125753,0
