ChiPy,species,length,weight,career,meetups_attended,spotted,coding_enjoyment,chicago,typing_speed
0,amias striatus,5.176463566287445,47.3359625699221,Free Thinker,1.0,0,4.338303742852355,0,125
0,neotamias,3.2006301139326667,43.52480094773126,Free Thinker,1.0,1,5.005322316253103,0,69
0,neotamias,3.0491383880690113,44.58518868063256,Data Storyteller,1.0,0,7.462761872358865,0,115
0,amias striatus,3.063233164002915,45.066876492904505,Data Storyteller,0.0,0,1.6591657213971978,0,51
0,neotamias,3.752397398073763,41.169921676053164,Therapy Chipmunk,1.0,0,8.52598063075154,0,137
1,amias striatus,6.429823190024594,45.72761790980328,Aspiring Dev on Medium,2.0,0,6.113680509629671,1,116
1,amias striatus,5.422546692737139,48.002468023100796,Data Scientist,1.0,1,7.689433620021923,1,133
1,amias striatus,3.133349696045381,48.55712259695231,Sagebrush Farmer,3.0,0,7.314578983786724,1,84
1,Eutamias sibiricus,4.840360706965378,46.84301612859043,Free Thinker,3.0,1,6.340620168360068,1,95
0,neotamias,3.268990018147838,40.028216357517586,Data Storyteller,0.0,1,4.750704523349913,0,64
0,amias striatus,4.181919503089598,44.68592167657543,Sagebrush Farmer,0.0,0,2.778887502065982,0,135
0,neotamias,2.9541328221142553,46.69382054360508,Free Thinker,0.0,0,2.4167305677312174,0,91
0,Eutamias sibiricus,5.774452909738112,48.129904607355826,Data Storyteller,1.0,1,5.546298634008412,0,105
0,amias striatus,7.292579588013404,50.74384914246728,Aspiring Dev on Medium,0.0,1,2.3055810398629486,0,115
0,Neotamias minimus,3.7165735813592895,47.73836889053201,Free Thinker,1.0,0,3.8797529098138024,0,79
1,Eutamias sibiricus,2.5125561238716005,52.43962080992581,Therapy Chipmunk,3.0,1,7.433190337856338,1,126
0,Neotamias minimus,4.347899855229837,45.23023156757993,Data Scientist,1.0,0,4.500193878244404,0,118
0,neotamias,3.5981787265380323,42.28154987046458,Data Scientist,0.0,1,7.287351478809652,0,121
0,neotamias,3.8515472323354927,39.332723118584944,Data Storyteller,0.0,0,7.036906918527947,0,91
0,Eutamias sibiricus,5.470986266652636,47.714565482255885,Free Thinker,1.0,0,3.7140152197620817,0,80
0,neotamias,3.6245488075642696,39.259533458363336,Therapy Chipmunk,1.0,1,4.574633659558156,0,64
0,Neotamias minimus,3.5703331040426574,43.724296547377,Web Developer,1.0,0,1.8092301996485087,0,132
0,amias striatus,5.0619625993901884,48.30670892921192,Sagebrush Farmer,1.0,0,0.9218089735125599,0,103
0,amias striatus,6.2979470236436175,46.20053693372603,Sagebrush Farmer,1.0,0,2.5418951048147607,0,86
0,amias striatus,5.616916787875325,49.87109940146342,Software Engineer,1.0,1,7.246194722651621,0,144
0,Eutamias sibiricus,4.182197588370245,46.52144259981766,Therapy Chipmunk,0.0,1,6.56016144444292,0,47
0,neotamias,3.8757229448963306,43.38071412893266,Free Thinker,1.0,1,5.766872525193228,0,127
1,Neotamias minimus,3.5129176367434045,46.625275356723215,Aspiring Dev on Medium,2.0,1,6.485689905869998,1,154
0,neotamias,3.6802176942215707,44.14648530536926,Aspiring Dev on Medium,1.0,1,2.084751026758846,0,131
0,neotamias,3.696509341858804,37.039835004192604,Software Engineer,1.0,0,3.576680845217709,0,131
0,neotamias,3.3995728639070855,45.47142713848563,Data Storyteller,1.0,0,3.284357943642757,0,79
0,amias striatus,4.825726324631572,52.34982403428892,Free Thinker,0.0,1,4.668003258758875,0,65
0,Neotamias minimus,3.897612704860957,38.706399929862435,Software Engineer,0.0,0,4.541892886735768,0,123
0,Neotamias minimus,3.5475120729913776,40.73289480255724,Data Scientist,1.0,0,2.996086286608343,0,80
0,neotamias,3.3732764521521466,42.82566068063059,Sagebrush Farmer,1.0,0,5.698433615797087,0,60
0,amias striatus,4.116707563861613,42.67794738307015,Free Thinker,1.0,0,5.457892760408478,0,121
0,amias striatus,6.899484611526816,48.525518342944906,Software Engineer,0.0,1,3.542353801814107,0,81
0,Neotamias minimus,3.760952953071121,48.58570271628708,Data Scientist,0.0,0,5.608556783265063,0,141
0,amias striatus,5.331679765750842,51.234540090686146,Therapy Chipmunk,0.0,1,7.2485707366610415,0,126
0,amias striatus,8.126119954371845,50.75372151692227,Software Engineer,0.0,0,7.856121554246492,0,135
1,amias striatus,5.209827700264566,61.04143802232004,Data Storyteller,2.0,0,5.89550463989147,1,131
0,Eutamias sibiricus,4.246953340987597,51.43418010072842,Data Storyteller,0.0,0,5.981324313219718,0,130
0,neotamias,3.330459605462689,52.26273123481769,Data Storyteller,0.0,1,5.922535886818712,0,123
0,Neotamias minimus,3.6084543472107384,44.002186095149405,Free Thinker,1.0,1,4.519722171951377,0,102
0,Neotamias minimus,3.597264301006739,41.39545115822272,Aspiring Dev on Medium,0.0,1,7.059425791070318,0,72
0,Eutamias sibiricus,3.0498635553810325,45.88337615294776,Aspiring Dev on Medium,0.0,1,2.8592970973204257,0,131
0,neotamias,3.9257686697494734,43.763868639985816,Sagebrush Farmer,1.0,0,6.82770028681633,0,126
0,Neotamias minimus,3.742409469863986,44.92926290538366,Software Engineer,0.0,1,4.424790531638394,0,97
1,amias striatus,2.6196328712455377,49.6085965869348,Therapy Chipmunk,2.0,1,5.794332745647877,1,58
1,Neotamias minimus,3.592491912376457,40.941796835661265,Software Engineer,1.0,1,7.2700586209629785,1,126
0,amias striatus,2.9451819207223395,42.71739003278755,Sagebrush Farmer,1.0,0,7.98187365440346,0,47
0,Eutamias sibiricus,5.69708376672857,49.669541027883284,Data Scientist,0.0,0,6.176412814080149,0,143
0,amias striatus,6.056219747031297,46.58447016629689,Sagebrush Farmer,1.0,1,4.8642675378538,0,138
0,Neotamias minimus,3.845329889760086,47.92419747451066,Data Storyteller,1.0,1,4.527024702191453,0,61
0,Neotamias minimus,4.017062264705194,42.75923350533163,Free Thinker,1.0,0,6.051225708896874,0,110
0,Neotamias minimus,3.7673430919055586,43.6425521940016,Data Scientist,1.0,1,5.954248695372111,0,59
0,Eutamias sibiricus,2.9495600214292335,53.753100129796664,Free Thinker,1.0,1,4.203313990998945,0,115
0,Eutamias sibiricus,6.630474453874145,47.746884874158305,Data Storyteller,0.0,0,5.183671516536693,0,77
0,neotamias,3.6031057859530145,44.19755003177972,Web Developer,0.0,1,6.792780174697204,0,118
1,Neotamias minimus,3.2064491302949523,43.391235815027706,Sagebrush Farmer,2.0,0,6.617269070071556,1,91
0,amias striatus,4.581929746672567,49.52125974523949,Sagebrush Farmer,1.0,0,2.2732874842395003,0,57
0,Eutamias sibiricus,5.518207812316519,47.39421285024195,Therapy Chipmunk,1.0,0,6.451756441107427,0,83
0,Neotamias minimus,3.2804659010773882,44.76850365154972,Software Engineer,1.0,0,6.042429156718708,0,61
0,Neotamias minimus,3.5084325886935996,39.963064484395154,Data Scientist,0.0,1,7.373294951122981,0,108
0,Eutamias sibiricus,7.696565963901688,57.12929054259866,Aspiring Dev on Medium,1.0,0,3.5686925973935244,0,46
0,neotamias,3.417146339352215,40.1576042119781,Free Thinker,1.0,0,5.011432172185782,0,95
0,Eutamias sibiricus,6.633151643034113,48.68290465891656,Data Scientist,1.0,0,5.410136752009791,0,139
0,Eutamias sibiricus,4.90082919188798,57.51348387826473,Therapy Chipmunk,1.0,0,6.477593034400471,0,126
0,amias striatus,3.975242756920175,53.33802222468489,Therapy Chipmunk,0.0,0,5.858233858322,0,130
0,amias striatus,2.101326405923988,51.97647358207508,Free Thinker,1.0,1,2.520889802375451,0,134
0,neotamias,3.543908609104366,38.369491031193405,Aspiring Dev on Medium,1.0,0,5.582088065723292,0,52
1,Neotamias minimus,3.6169949774691323,43.450354061046745,Software Engineer,1.0,1,8.501704019043961,1,75
0,Eutamias sibiricus,4.230978590946142,51.51180590400183,Free Thinker,0.0,1,9.008457548540816,0,98
0,neotamias,3.7589078263070195,44.570490461589976,Free Thinker,1.0,0,6.22351515192263,0,131
0,amias striatus,4.986154899982632,51.61456892268663,Data Storyteller,1.0,1,8.2760938890732,0,139
0,Eutamias sibiricus,3.832557632889765,42.096542424683,Aspiring Dev on Medium,0.0,0,7.086122754589624,0,47
0,Neotamias minimus,3.5788503665822726,43.51065045830122,Software Engineer,0.0,0,7.724803870876818,0,86
0,amias striatus,5.104886518417289,48.8565780839819,Sagebrush Farmer,0.0,0,5.61993732196941,0,63
0,amias striatus,5.414240324018209,53.46514768185572,Data Storyteller,1.0,0,6.043690219224234,0,118
0,amias striatus,4.965751583042291,49.799521547756164,Web Developer,1.0,0,5.511035513282749,0,114
0,neotamias,3.745950493147861,47.525825030046875,Aspiring Dev on Medium,0.0,1,5.008681730099045,0,54
0,Neotamias minimus,3.619342324443036,41.98153313786415,Software Engineer,0.0,0,6.484389960138209,0,98
0,Eutamias sibiricus,4.333771163605927,44.238721628105345,Therapy Chipmunk,0.0,1,3.957996121985598,0,111
0,neotamias,3.007360030093839,44.20684746345529,Data Storyteller,1.0,0,8.770764632029266,0,120
0,neotamias,3.318199381854374,38.39738710874026,Software Engineer,1.0,1,3.1439740646234524,0,52
0,neotamias,3.5567737332835154,40.72257098183448,Data Scientist,0.0,0,6.622776239834318,0,139
1,amias striatus,5.55070516987854,49.78514175263238,Free Thinker,1.0,0,6.957041886662044,1,111
0,Neotamias minimus,3.237091577147668,44.295274599967065,Web Developer,1.0,0,7.7573428346071776,0,131
0,neotamias,3.7799786189988613,44.80203696545237,Sagebrush Farmer,0.0,0,4.646756492079193,0,123
0,Eutamias sibiricus,5.956944775584926,56.98683261664751,Free Thinker,1.0,0,2.7740453777236724,0,61
0,Neotamias minimus,4.059225249703109,41.0299090727082,Data Scientist,1.0,1,7.31105917856471,0,61
0,Eutamias sibiricus,3.679121771381209,55.11225603369235,Data Scientist,1.0,0,5.4067906201005105,0,122
0,Neotamias minimus,3.9656285555091952,41.76372246886838,Web Developer,1.0,1,6.626632145203486,0,66
1,Eutamias sibiricus,7.39735098249283,49.74578356159927,Sagebrush Farmer,3.0,1,6.214796706546418,1,139
0,amias striatus,5.153448741359445,53.90094203593816,Therapy Chipmunk,0.0,1,4.781090802325365,0,115
0,neotamias,3.5359671387209377,36.99101663595333,Data Storyteller,1.0,0,8.463849364644794,0,126
0,Eutamias sibiricus,5.328019964507516,48.49732121649099,Aspiring Dev on Medium,1.0,0,0.7659838955873033,0,72
0,Neotamias minimus,4.0472178410549855,40.82180363733819,Sagebrush Farmer,0.0,1,5.752355102567469,0,74
0,neotamias,3.6446002371606334,44.938264439615295,Aspiring Dev on Medium,1.0,1,7.683498967503196,0,109
1,neotamias,3.498874208664588,43.89817655315167,Software Engineer,3.0,0,7.157817638643912,1,65
0,Neotamias minimus,3.415979200937718,43.652196880557995,Data Scientist,0.0,0,5.210678089658792,0,123
1,Eutamias sibiricus,6.352760740170872,43.014126494010455,Software Engineer,3.0,0,5.7057326784253934,1,146
1,amias striatus,5.646675779123195,46.209689448668826,Therapy Chipmunk,1.0,1,6.9158687594752974,1,96
0,amias striatus,6.716837606312039,56.40784395088361,Software Engineer,0.0,1,5.604717386033823,0,126
0,Eutamias sibiricus,5.726810071572512,48.87662836449985,Sagebrush Farmer,1.0,0,4.1319763748659835,0,59
0,neotamias,3.5092590940535615,42.16425316769717,Software Engineer,1.0,1,5.041377015733235,0,82
0,neotamias,3.4835469544376316,42.02330842347298,Therapy Chipmunk,0.0,0,1.6562867737273899,0,139
0,neotamias,3.6511248667126464,39.820940239737624,Therapy Chipmunk,0.0,0,3.563137334760617,0,141
0,neotamias,3.6481721943149594,44.30613378666836,Therapy Chipmunk,0.0,1,3.4264897457955437,0,93
0,Eutamias sibiricus,4.389611842596989,49.00212568456243,Sagebrush Farmer,1.0,1,6.338247982058596,0,135
0,neotamias,3.6009138060460244,43.38921071648499,Therapy Chipmunk,0.0,0,3.857260481424531,0,94
1,Neotamias minimus,3.731081450923905,43.62366219837624,Data Scientist,1.0,1,7.3191667764782755,1,91
0,neotamias,3.9571938824359023,40.26408501919698,Free Thinker,0.0,0,3.9150489001203597,0,69
1,amias striatus,5.83737499021887,48.77066339527299,Therapy Chipmunk,1.0,0,7.195672307635306,1,147
0,neotamias,3.8848662406323973,34.89396836442489,Software Engineer,0.0,0,4.244153279429721,0,67
0,Eutamias sibiricus,3.599850992817836,57.806960017249324,Data Storyteller,1.0,0,3.502710594969365,0,100
0,amias striatus,5.461374002636801,56.666431552984456,Software Engineer,0.0,0,5.538044538523395,0,106
0,Eutamias sibiricus,5.250603618907009,59.096998957137345,Data Storyteller,1.0,0,5.755262938865819,0,116
1,Eutamias sibiricus,4.990634291664369,49.34791463735979,Software Engineer,2.0,1,8.302799930519758,1,112
0,amias striatus,5.10892898924603,51.21206040386309,Sagebrush Farmer,1.0,0,6.650037159443519,0,69
1,Eutamias sibiricus,2.5026313938677593,43.78176554737476,Software Engineer,1.0,1,9.597517125844451,1,79
0,Eutamias sibiricus,4.484320424643061,56.055431147084924,Sagebrush Farmer,0.0,0,6.305500164575885,0,104
0,neotamias,3.154530609465029,45.62060394878719,Sagebrush Farmer,1.0,1,6.1055154899694015,0,114
0,Neotamias minimus,2.8338236595294135,40.41983639517227,Therapy Chipmunk,0.0,1,4.342063332005113,0,99
1,Eutamias sibiricus,5.438013945546267,45.212103839801465,Data Scientist,3.0,0,7.671397371341285,1,136
1,Eutamias sibiricus,5.537626526704136,50.88877981142678,Data Storyteller,3.0,1,8.17879632778552,1,68
0,Eutamias sibiricus,3.7723609030135634,45.50105963670534,Therapy Chipmunk,1.0,0,4.213792499324242,0,130
0,neotamias,3.880295973371782,39.1528399786577,Therapy Chipmunk,1.0,1,3.2575779953030874,0,100
0,Neotamias minimus,3.1899363904753737,44.28848040931618,Free Thinker,0.0,0,3.2215126222117973,0,55
0,amias striatus,7.181474705445377,47.58564601037135,Sagebrush Farmer,0.0,1,5.388522819358521,0,88
1,neotamias,3.532570379432195,40.70635828826687,Sagebrush Farmer,1.0,1,9.54346265965724,1,138
1,neotamias,3.2489660921821923,45.497790067353854,Data Storyteller,1.0,0,5.993774152183525,1,144
0,Neotamias minimus,3.059405868725994,44.0361196336031,Software Engineer,0.0,0,3.561167918439838,0,76
0,Neotamias minimus,3.7624388184614364,44.255778766561576,Software Engineer,1.0,1,7.936648266711918,0,121
0,neotamias,3.827746548090794,37.492346153038234,Aspiring Dev on Medium,1.0,0,4.924998353851014,0,52
0,amias striatus,4.012431088129144,46.56722403269623,Therapy Chipmunk,0.0,0,8.002780214319081,0,45
1,neotamias,3.4270468797819844,45.999415151775125,Aspiring Dev on Medium,3.0,0,7.130627408775008,1,110
0,Neotamias minimus,2.822687312356527,42.86212675307173,Web Developer,0.0,0,6.143534109142335,0,119
1,amias striatus,6.741098128582994,47.50771143122915,Web Developer,1.0,1,6.522003467913342,1,142
0,Neotamias minimus,3.436126665524255,40.78138544048753,Aspiring Dev on Medium,1.0,0,3.445527131056577,0,76
1,amias striatus,5.935024418922259,47.789596917089185,Software Engineer,3.0,0,7.842657710261072,1,63
0,Eutamias sibiricus,4.339383103917187,47.75209794080718,Web Developer,1.0,1,4.8759076228363645,0,98
0,Neotamias minimus,3.717541201620764,42.47318194222943,Free Thinker,1.0,1,1.6530953177645675,0,44
1,Neotamias minimus,3.1563265293677616,36.138423731435545,Software Engineer,2.0,0,7.271618919476621,1,71
0,neotamias,3.6550079759337466,43.348554277886215,Sagebrush Farmer,0.0,0,5.38085071013057,0,75
0,Neotamias minimus,3.5954070452481015,38.60307402299917,Therapy Chipmunk,1.0,1,3.628463184309365,0,86
1,Neotamias minimus,3.7737874498803268,37.536188056716334,Data Scientist,3.0,1,6.181567680096066,1,90
1,Eutamias sibiricus,7.938999641864039,53.41666903829926,Therapy Chipmunk,2.0,0,7.010947816347044,1,112
0,Neotamias minimus,3.635874110524246,36.97621468548096,Aspiring Dev on Medium,0.0,0,2.7730839835694776,0,48
0,Eutamias sibiricus,3.5256588495939924,45.470062548443664,Software Engineer,1.0,0,8.044293517096094,0,64
0,Eutamias sibiricus,6.666322679071267,50.90421985075685,Aspiring Dev on Medium,1.0,0,7.061175481968575,0,112
0,Eutamias sibiricus,6.787365615770887,54.99363252445279,Free Thinker,0.0,0,7.006077957524925,0,56
0,Eutamias sibiricus,4.303123059207567,47.895894905495076,Software Engineer,0.0,1,6.564222553301889,0,114
0,amias striatus,7.369899668545624,47.056532547934836,Therapy Chipmunk,0.0,0,2.530221911748434,0,47
0,neotamias,3.308079317735533,45.67187163746675,Free Thinker,1.0,1,4.199041014386324,0,83
0,amias striatus,4.928305856048657,49.05484903676097,Free Thinker,1.0,0,4.320992717060226,0,60
0,Neotamias minimus,3.9589714504993476,39.9234308008138,Free Thinker,1.0,1,1.5805258518021374,0,53
0,amias striatus,5.7291430799245076,54.83687335427891,Data Storyteller,0.0,1,3.8859978103120216,0,99
0,amias striatus,5.686968413333419,50.79584128690877,Software Engineer,1.0,0,3.9078040487659127,0,143
0,Neotamias minimus,3.552441128091909,47.06130144272445,Web Developer,0.0,0,5.251997894989924,0,55
0,Neotamias minimus,3.5918086381470204,40.231855171927414,Web Developer,0.0,0,10.064775200476687,0,92
0,Neotamias minimus,3.3200196122780414,36.365718739943276,Software Engineer,0.0,1,4.958207446790523,0,121
1,amias striatus,5.1003500558040304,47.822021392108844,Software Engineer,1.0,1,8.046922739655885,1,108
0,amias striatus,6.505266498052016,51.983894269870966,Data Storyteller,1.0,0,5.253028909139335,0,123
0,Neotamias minimus,3.467015324642547,38.31546934816942,Web Developer,1.0,0,4.499579454471716,0,68
0,neotamias,3.33455918579193,46.078178346022895,Software Engineer,0.0,0,6.475425760107489,0,146
0,neotamias,3.5481161820229734,41.485536012809,Software Engineer,1.0,1,2.852165582708446,0,89
0,Eutamias sibiricus,6.479520983100865,45.48060218567066,Aspiring Dev on Medium,0.0,0,8.792074990307878,0,76
0,Neotamias minimus,4.113512544042703,40.190651921581015,Data Storyteller,0.0,0,4.751681585066361,0,129
0,Eutamias sibiricus,2.700807221781444,52.793573992816086,Data Storyteller,1.0,0,4.209620333937871,0,98
0,neotamias,3.1884296571205932,42.5280601453142,Therapy Chipmunk,0.0,0,6.9400741473276,0,94
0,Eutamias sibiricus,7.238901771038373,51.67528996157725,Data Storyteller,0.0,1,3.218154815910293,0,115
1,Neotamias minimus,3.115931580636978,43.6558830293529,Data Scientist,1.0,0,5.696275368974934,1,120
0,Neotamias minimus,4.041351098248082,45.687416092478124,Web Developer,1.0,1,6.438501966110667,0,66
0,Neotamias minimus,3.5372028968544402,46.780047458646656,Therapy Chipmunk,0.0,0,7.810340111190722,0,109
0,amias striatus,2.82870565978497,48.737985268330576,Data Scientist,0.0,0,4.517314455193982,0,63
1,Eutamias sibiricus,6.834879932753873,46.561798226366356,Software Engineer,2.0,1,6.202655444361021,1,143
0,neotamias,3.399278178402025,40.812763468896016,Aspiring Dev on Medium,0.0,1,9.105683226159742,0,141
0,neotamias,3.911971406218823,37.62404263592927,Aspiring Dev on Medium,0.0,1,6.288583052522508,0,80
1,neotamias,3.418315338078941,40.63556496829319,Software Engineer,1.0,0,6.052724914958191,1,106
1,amias striatus,6.974847185894202,46.36460821863783,Therapy Chipmunk,2.0,0,7.326396555486911,1,59
1,amias striatus,3.678278401485108,52.19275107901823,Data Storyteller,1.0,1,8.24051607961496,1,55
0,Neotamias minimus,4.147802914064081,42.858925671723526,Free Thinker,0.0,0,6.313388519328859,0,134
0,neotamias,3.803377761401781,38.81959554350498,Aspiring Dev on Medium,0.0,0,7.731730670371979,0,55
0,amias striatus,4.68932456095551,55.038820060205154,Free Thinker,0.0,1,8.261469909272748,0,87
0,Neotamias minimus,3.4536265775562893,38.841401980846356,Software Engineer,1.0,1,5.52367797281276,0,132
0,neotamias,4.247192463979651,43.134500009114625,Free Thinker,1.0,1,6.593810882753876,0,131
0,Eutamias sibiricus,3.6563700102956567,47.38703823718194,Sagebrush Farmer,0.0,1,7.792682986321855,0,94
1,Neotamias minimus,3.418285523098999,41.83944723981751,Therapy Chipmunk,3.0,1,4.990265534693989,1,111
0,amias striatus,4.980519888475794,51.879385484561084,Data Scientist,0.0,0,2.676377847277126,0,117
0,amias striatus,4.842107036557896,41.44318922373152,Therapy Chipmunk,1.0,0,1.5409952007347045,0,138
0,Neotamias minimus,3.8226286116027923,42.108230084858235,Web Developer,1.0,0,4.88489215918819,0,110
0,Neotamias minimus,3.689787774121948,39.496965395489774,Data Storyteller,1.0,0,1.4930172851612404,0,98
0,amias striatus,6.458965381218373,47.60306730430548,Data Storyteller,1.0,0,4.372009807384096,0,43
0,Eutamias sibiricus,7.247773951106797,49.8726583752293,Therapy Chipmunk,1.0,0,5.628747068398275,0,50
0,neotamias,3.9905223868196393,41.23967764312097,Software Engineer,0.0,0,4.448722467889747,0,108
0,Eutamias sibiricus,7.374683984739269,46.27029799037448,Software Engineer,1.0,0,4.716813903792619,0,144
0,Neotamias minimus,4.068453359018056,38.95003062391459,Sagebrush Farmer,1.0,0,2.99666697275815,0,129
0,Eutamias sibiricus,4.464337228491353,46.160323863362656,Sagebrush Farmer,1.0,0,6.576287087941888,0,140
1,amias striatus,4.988991684678759,47.26210381847757,Data Storyteller,1.0,0,7.094398563478584,1,107
0,Neotamias minimus,3.60960124471973,44.937654756711794,Sagebrush Farmer,0.0,1,2.8730732657553206,0,121
0,neotamias,3.373974638896145,45.41632280458838,Aspiring Dev on Medium,0.0,0,0.7941965378899329,0,126
1,amias striatus,2.797569127263557,51.19799018613813,Aspiring Dev on Medium,3.0,0,6.075779282724816,1,119
0,amias striatus,4.102074146153416,49.23195102453386,Data Scientist,0.0,1,4.58532245493356,0,84
1,neotamias,3.737991642881735,35.90758005461429,Sagebrush Farmer,3.0,0,8.005402774829985,1,101
0,neotamias,3.3966853890743685,38.932614161365045,Data Scientist,0.0,0,6.8300398498399115,0,136
1,Eutamias sibiricus,6.7342519525993705,40.823251943367616,Sagebrush Farmer,2.0,0,6.763031724428746,1,84
0,Neotamias minimus,4.204016174257987,37.06145345820274,Data Storyteller,0.0,0,5.159661583765953,0,134
1,neotamias,3.6409605993248215,39.85492101645723,Data Storyteller,1.0,1,7.130673939077398,1,77
0,neotamias,3.4904035346063673,41.72465469969181,Data Scientist,0.0,0,2.67040596983953,0,125
1,Neotamias minimus,3.655404091759473,37.21617077499485,Therapy Chipmunk,2.0,1,6.99866300479794,1,117
0,neotamias,3.195862113141091,38.95786261668647,Data Storyteller,1.0,0,5.203901934812672,0,117
0,neotamias,3.3085157884468046,38.68694067213106,Therapy Chipmunk,0.0,0,5.8766074095367,0,86
1,Eutamias sibiricus,7.701563867204446,41.30512937419623,Software Engineer,1.0,0,8.124218803189844,1,155
0,amias striatus,3.465140401950496,47.51185277078558,Aspiring Dev on Medium,0.0,0,5.180633383037852,0,105
0,amias striatus,4.419301878769223,51.876515002819566,Data Scientist,1.0,0,4.470831506222828,0,79
0,amias striatus,5.260747842280555,38.73523014482654,Free Thinker,0.0,0,5.972077363285497,0,106
0,amias striatus,5.716459562585345,47.951106277778315,Data Storyteller,1.0,0,1.5231461943597093,0,71
0,neotamias,3.9601241723833276,42.68398218701652,Web Developer,1.0,1,3.212089218474839,0,79
0,Neotamias minimus,3.4029317163085815,42.22883631221963,Software Engineer,0.0,0,2.3895838043893796,0,90
1,Neotamias minimus,3.2859267051954184,39.618266073987066,Therapy Chipmunk,3.0,1,9.048631530797783,1,139
0,Eutamias sibiricus,4.096524367636473,47.842383788278575,Data Storyteller,1.0,1,7.696772743976313,0,92
0,Eutamias sibiricus,5.9303667425958695,55.69218489065464,Data Scientist,1.0,0,6.4240634419767755,0,118
1,neotamias,3.760995825758186,42.583508878060016,Free Thinker,3.0,0,5.865334670118559,1,93
1,Neotamias minimus,3.955711246398899,40.195955720862024,Sagebrush Farmer,1.0,0,6.047443882005348,1,80
0,Neotamias minimus,3.81568599319952,41.103538135924026,Free Thinker,1.0,1,5.370250068628035,0,137
0,amias striatus,4.595637810579083,48.42141057197726,Web Developer,1.0,0,2.0987566932943835,0,110
0,neotamias,3.898814305741745,47.52239189798517,Therapy Chipmunk,0.0,1,6.488295577896238,0,135
0,neotamias,3.3729614734291617,46.42352147090815,Software Engineer,1.0,0,7.773080269983632,0,70
0,amias striatus,5.278516699339438,51.57025483743781,Free Thinker,0.0,1,6.142989472927124,0,57
0,neotamias,3.173456799977447,37.711381918138926,Data Scientist,1.0,0,4.929645166992886,0,136
0,neotamias,4.050400095586646,44.738116979001276,Web Developer,1.0,1,6.2634360637012305,0,118
0,Eutamias sibiricus,6.112051534657499,50.5791542743586,Data Scientist,1.0,0,5.545832228505378,0,69
1,Neotamias minimus,3.5031960483473594,44.67760862982225,Data Storyteller,1.0,0,7.321497902554707,1,81
1,neotamias,3.524750095063486,38.21073114711636,Sagebrush Farmer,2.0,0,6.183597651698081,1,134
0,Eutamias sibiricus,5.309546704073959,41.26467743279048,Software Engineer,0.0,0,6.852152467279478,0,95
0,Neotamias minimus,3.9984582425547175,44.70196622439104,Data Scientist,0.0,1,6.807371283585907,0,117
0,amias striatus,4.651312373732256,53.14964958819012,Therapy Chipmunk,0.0,0,4.557868926779347,0,74
1,Eutamias sibiricus,5.137065026464252,50.88312567237078,Data Storyteller,1.0,0,7.933583770400274,1,92
0,Eutamias sibiricus,5.168648461141268,52.08390142266582,Data Storyteller,1.0,1,3.6787172342317804,0,141
0,Neotamias minimus,3.766869002820198,47.075175330761425,Software Engineer,1.0,0,4.2003541186276445,0,75
1,amias striatus,4.749978604080217,66.09757459638894,Data Storyteller,1.0,0,8.094117459084337,1,105
1,Eutamias sibiricus,4.915299652845352,41.45513694805579,Therapy Chipmunk,1.0,1,6.453423687753542,1,138
1,neotamias,3.7367663316244824,38.29560213939344,Data Scientist,2.0,0,6.236462733358525,1,86
0,neotamias,4.249500703470325,38.97224069065293,Software Engineer,1.0,1,6.071700670009868,0,92
0,neotamias,3.406944530885957,45.358282840583556,Aspiring Dev on Medium,1.0,0,4.321120696404384,0,104
0,amias striatus,7.676389018955261,57.07125626402055,Data Storyteller,0.0,0,3.4989407636923526,0,90
1,Eutamias sibiricus,6.133806759364651,48.821465170458545,Data Storyteller,1.0,1,6.725220978347281,1,100
1,neotamias,3.8783520384243713,42.89593452572464,Therapy Chipmunk,3.0,1,7.104018213963019,1,90
0,amias striatus,4.860768507249653,51.178048508052335,Sagebrush Farmer,1.0,0,4.998093257493586,0,101
0,neotamias,3.6171039374691256,43.81987170829043,Sagebrush Farmer,0.0,1,7.214913861337903,0,104
0,Neotamias minimus,3.680577683658977,43.12394441412164,Free Thinker,1.0,0,5.270216134268127,0,107
1,Eutamias sibiricus,6.336022722305208,49.81339979426491,Data Storyteller,2.0,0,7.314837189895192,1,61
1,Eutamias sibiricus,4.8037773284776915,48.26063103306802,Aspiring Dev on Medium,2.0,1,4.747182940950831,1,117
0,amias striatus,7.043849773772542,47.663684994221086,Data Scientist,0.0,0,4.447564007999145,0,145
0,amias striatus,5.849473118702466,51.350985815849334,Software Engineer,0.0,0,5.64086358589353,0,104
0,Eutamias sibiricus,5.140495362937713,43.77958784364611,Data Storyteller,1.0,1,5.168078418099736,0,114
1,neotamias,4.05854052792376,43.289296539062875,Web Developer,3.0,1,6.032544481149881,1,118
1,neotamias,3.7523507268868874,37.622641976573426,Software Engineer,3.0,0,6.595900651129416,1,147
1,Neotamias minimus,3.76148882371489,45.45614843185078,Free Thinker,3.0,0,6.203010668253113,1,147
0,neotamias,3.9217522011929407,45.85964697501165,Sagebrush Farmer,1.0,0,1.1327259179806441,0,60
0,amias striatus,5.9655312102169775,53.07737458683924,Aspiring Dev on Medium,0.0,1,6.393518286038318,0,86
0,amias striatus,2.9648925999501756,48.29360293997046,Data Storyteller,1.0,1,5.814916879894218,0,81
0,neotamias,3.4905141811371343,41.24301054457551,Therapy Chipmunk,1.0,0,5.032343597891492,0,83
